,Document ID,Annotator,Inception Project,Finished Annotation,Corpus,split
627,luxwort-1938-11-23-a-i0067,mduring,impresso-newsagencies: DE,True,de,train
628,luxwort-1938-11-23-a-i0067,lmarxen,impresso-newsagencies: FR,True,fr,train
629,luxwort-1938-11-25-a-i0021,mduring,impresso-newsagencies: DE,True,de,train
630,luxwort-1938-11-25-a-i0021,lmarxen,impresso-newsagencies: FR,True,fr,train
631,luxwort-1939-05-13-a-i0129,mduring,impresso-newsagencies: DE,True,de,train
632,luxwort-1939-05-13-a-i0129,lmarxen,impresso-newsagencies: FR,True,fr,train
633,luxwort-1939-06-01-a-i0043,mduring,impresso-newsagencies: DE,True,de,train
634,luxwort-1939-06-01-a-i0043,lmarxen,impresso-newsagencies: FR,True,fr,train
635,luxwort-1939-08-05-a-i0065,mduring,impresso-newsagencies: DE,True,de,train
636,luxwort-1939-08-05-a-i0065,lmarxen,impresso-newsagencies: FR,True,fr,train
637,luxwort-1939-12-08-a-i0058,mduring,impresso-newsagencies: DE,True,de,train
638,luxwort-1939-12-08-a-i0058,lmarxen,impresso-newsagencies: FR,True,fr,train
639,luxwort-1940-08-16-a-i0014,mduring,impresso-newsagencies: DE,True,de,train
640,luxwort-1940-08-16-a-i0014,lmarxen,impresso-newsagencies: FR,True,fr,train
641,luxwort-1941-03-24-a-i0008,mduring,impresso-newsagencies: DE,True,de,train
642,luxwort-1941-03-24-a-i0008,lmarxen,impresso-newsagencies: FR,True,fr,train
643,luxwort-1942-11-26-a-i0002,mduring,impresso-newsagencies: DE,True,de,train
644,luxwort-1942-11-26-a-i0002,lmarxen,impresso-newsagencies: FR,True,fr,train
645,luxwort-1944-04-03-a-i0056,mduring,impresso-newsagencies: DE,True,de,train
646,luxwort-1944-04-03-a-i0056,lmarxen,impresso-newsagencies: FR,True,fr,train
647,luxwort-1944-11-11-a-i0040,mduring,impresso-newsagencies: DE,True,de,train
648,luxwort-1944-11-11-a-i0040,lmarxen,impresso-newsagencies: FR,True,fr,train
649,luxwort-1944-11-29-a-i0023,mduring,impresso-newsagencies: DE,True,de,train
650,luxwort-1944-11-29-a-i0023,lmarxen,impresso-newsagencies: FR,True,fr,train
651,luxwort-1946-12-17-a-i0032,mduring,impresso-newsagencies: DE,True,de,train
652,luxwort-1946-12-17-a-i0032,lmarxen,impresso-newsagencies: FR,True,fr,train
653,luxwort-1947-03-14-a-i0004,mduring,impresso-newsagencies: DE,True,de,dev
654,luxwort-1947-03-14-a-i0004,lmarxen,impresso-newsagencies: FR,True,fr,dev
655,luxwort-1948-04-02-a-i0004,mduring,impresso-newsagencies: DE,True,de,train
656,luxwort-1948-04-02-a-i0004,lmarxen,impresso-newsagencies: FR,True,fr,train
657,luxwort-1950-04-28-a-i0023,mduring,impresso-newsagencies: DE,True,de,dev
658,luxwort-1950-04-28-a-i0023,lmarxen,impresso-newsagencies: FR,True,fr,dev
659,luxwort-1863-08-15-a-i0004,mduring,impresso-newsagencies: DE,True,de,train
660,luxwort-1863-08-15-a-i0004,lmarxen,impresso-newsagencies: FR,True,fr,train
661,luxwort-1866-06-10-a-i0062,mduring,impresso-newsagencies: DE,True,de,train
662,luxwort-1866-06-10-a-i0062,lmarxen,impresso-newsagencies: FR,True,fr,train
663,luxwort-1867-07-21-a-i0016,mduring,impresso-newsagencies: DE,True,de,dev
664,luxwort-1867-07-21-a-i0016,lmarxen,impresso-newsagencies: FR,True,fr,dev
665,luxwort-1880-03-06-a-i0013,mduring,impresso-newsagencies: DE,True,de,train
666,luxwort-1880-03-06-a-i0013,lmarxen,impresso-newsagencies: FR,True,fr,train
667,luxwort-1898-05-21-b-i0016,mduring,impresso-newsagencies: DE,True,de,train
668,luxwort-1898-05-21-b-i0016,lmarxen,impresso-newsagencies: FR,True,fr,train
669,luxwort-1949-05-19-a-i0061,mduring,impresso-newsagencies: DE,True,de,train
670,luxwort-1949-05-19-a-i0061,lmarxen,impresso-newsagencies: FR,True,fr,train
671,obermosel-1882-08-02-a-i0020,mduring,impresso-newsagencies: DE,True,de,test
672,obermosel-1883-06-06-a-i0011,mduring,impresso-newsagencies: DE,True,de,train
673,obermosel-1885-04-22-a-i0015,mduring,impresso-newsagencies: DE,True,de,test
674,obermosel-1886-02-23-a-i0014,mduring,impresso-newsagencies: DE,True,de,train
675,obermosel-1891-01-27-a-i0013,mduring,impresso-newsagencies: DE,True,de,train
676,obermosel-1891-04-10-a-i0034,mduring,impresso-newsagencies: DE,True,de,train
677,obermosel-1893-02-17-a-i0031,mduring,impresso-newsagencies: DE,True,de,train
678,obermosel-1893-05-12-b-i0002,mduring,impresso-newsagencies: DE,True,de,train
679,obermosel-1893-07-25-a-i0034,mduring,impresso-newsagencies: DE,True,de,train
680,obermosel-1894-08-10-a-i0020,mduring,impresso-newsagencies: DE,True,de,test
681,obermosel-1895-08-16-a-i0002,mduring,impresso-newsagencies: DE,True,de,train
682,obermosel-1897-03-02-a-i0018,mduring,impresso-newsagencies: DE,True,de,train
683,obermosel-1897-06-08-a-i0020,mduring,impresso-newsagencies: DE,True,de,train
684,obermosel-1903-06-19-a-i0022,mduring,impresso-newsagencies: DE,True,de,train
685,obermosel-1904-04-29-a-i0015,mduring,impresso-newsagencies: DE,True,de,train
686,obermosel-1906-10-02-b-i0013,mduring,impresso-newsagencies: DE,True,de,train
687,obermosel-1907-10-01-a-i0008,mduring,impresso-newsagencies: DE,True,de,train
688,obermosel-1912-12-28-a-i0033,mduring,impresso-newsagencies: DE,True,de,train
689,obermosel-1915-04-20-a-i0019,mduring,impresso-newsagencies: DE,True,de,dev
690,obermosel-1918-02-15-a-i0006,mduring,impresso-newsagencies: DE,True,de,train
691,obermosel-1918-04-03-a-i0005,mduring,impresso-newsagencies: DE,True,de,train
692,obermosel-1918-09-20-b-i0011,mduring,impresso-newsagencies: DE,True,de,test
693,obermosel-1922-01-04-a-i0011,mduring,impresso-newsagencies: DE,True,de,dev
694,obermosel-1926-08-28-a-i0034,mduring,impresso-newsagencies: DE,True,de,train
695,obermosel-1928-04-05-a-i0007,mduring,impresso-newsagencies: DE,True,de,dev
696,obermosel-1928-06-11-a-i0012,mduring,impresso-newsagencies: DE,True,de,train
697,obermosel-1932-12-12-a-i0005,mduring,impresso-newsagencies: DE,True,de,dev
698,obermosel-1938-07-16-a-i0153,mduring,impresso-newsagencies: DE,True,de,train
699,obermosel-1938-11-11-a-i0078,mduring,impresso-newsagencies: DE,True,de,train
700,obermosel-1939-12-18-a-i0026,mduring,impresso-newsagencies: DE,True,de,train
701,obermosel-1940-06-10-a-i0029,mduring,impresso-newsagencies: DE,True,de,train
702,obermosel-1941-01-10-a-i0001,mduring,impresso-newsagencies: DE,True,de,train
703,obermosel-1941-04-15-a-i0006,mduring,impresso-newsagencies: DE,True,de,train
704,obermosel-1941-05-07-a-i0018,mduring,impresso-newsagencies: DE,True,de,train
705,obermosel-1947-01-18-a-i0008,mduring,impresso-newsagencies: DE,True,de,train
706,tageblatt-1914-01-05-a-i0031,lmarxen,impresso-newsagencies: DE,True,de,train
707,tageblatt-1914-01-05-a-i0031,lmarxen,impresso-newsagencies: FR,True,fr,train
708,tageblatt-1915-05-29-a-i0010,lmarxen,impresso-newsagencies: DE,True,de,train
709,tageblatt-1915-05-29-a-i0010,lmarxen,impresso-newsagencies: FR,True,fr,train
710,tageblatt-1916-09-30-a-i0034,lmarxen,impresso-newsagencies: DE,True,de,train
711,tageblatt-1916-09-30-a-i0034,lmarxen,impresso-newsagencies: FR,True,fr,train
712,tageblatt-1917-05-09-a-i0003,lmarxen,impresso-newsagencies: DE,True,de,train
713,tageblatt-1917-05-09-a-i0003,lmarxen,impresso-newsagencies: FR,True,fr,train
714,tageblatt-1919-06-18-b-i0022,lmarxen,impresso-newsagencies: DE,True,de,train
715,tageblatt-1919-06-18-b-i0022,lmarxen,impresso-newsagencies: FR,True,fr,train
716,tageblatt-1922-11-02-a-i0010,lmarxen,impresso-newsagencies: DE,True,de,train
717,tageblatt-1922-11-02-a-i0010,lmarxen,impresso-newsagencies: FR,True,fr,train
718,tageblatt-1924-12-20-a-i0014,lmarxen,impresso-newsagencies: DE,True,de,train
719,tageblatt-1924-12-20-a-i0014,lmarxen,impresso-newsagencies: FR,True,fr,train
720,tageblatt-1936-03-14-a-i0122,lmarxen,impresso-newsagencies: DE,True,de,train
721,tageblatt-1936-03-14-a-i0122,lmarxen,impresso-newsagencies: FR,True,fr,train
722,volkfreu1869-1874-04-29-a-i0042,lmarxen,impresso-newsagencies: DE,True,de,dev
723,volkfreu1869-1874-04-29-a-i0042,lmarxen,impresso-newsagencies: FR,True,fr,dev
724,volkfreu1869-1875-12-29-a-i0035,lmarxen,impresso-newsagencies: DE,True,de,train
725,volkfreu1869-1875-12-29-a-i0035,lmarxen,impresso-newsagencies: FR,True,fr,train
726,volkfreu1869-1876-02-20-a-i0018,lmarxen,impresso-newsagencies: DE,True,de,train
727,volkfreu1869-1876-02-20-a-i0018,lmarxen,impresso-newsagencies: FR,True,fr,train
728,volkfreu1869-1871-07-20-a-i0009,lmarxen,impresso-newsagencies: DE,True,de,train
729,volkfreu1869-1871-07-20-a-i0009,lmarxen,impresso-newsagencies: FR,True,fr,train
730,volkfreu1869-1873-03-19-a-i0005,lmarxen,impresso-newsagencies: DE,True,de,test
731,volkfreu1869-1873-03-19-a-i0005,lmarxen,impresso-newsagencies: FR,True,fr,test
732,waechtersauer-1849-04-06-a-i0007,mduring,impresso-newsagencies: DE,True,de,test
733,waechtersauer-1849-04-06-a-i0007,lmarxen,impresso-newsagencies: FR,True,fr,test
734,waechtersauer-1849-07-21-a-i0001,mduring,impresso-newsagencies: DE,True,de,train
735,waechtersauer-1849-07-21-a-i0001,lmarxen,impresso-newsagencies: FR,True,fr,train
736,waechtersauer-1853-02-23-a-i0001,mduring,impresso-newsagencies: DE,True,de,train
737,waechtersauer-1853-02-23-a-i0001,lmarxen,impresso-newsagencies: FR,True,fr,train
738,waechtersauer-1853-06-18-a-i0019,mduring,impresso-newsagencies: DE,True,de,train
739,waechtersauer-1853-06-18-a-i0019,lmarxen,impresso-newsagencies: FR,True,fr,train
740,waechtersauer-1854-06-21-a-i0010,mduring,impresso-newsagencies: DE,True,de,train
741,waechtersauer-1854-06-21-a-i0010,lmarxen,impresso-newsagencies: FR,True,fr,train
742,waechtersauer-1856-09-27-a-i0010,mduring,impresso-newsagencies: DE,True,de,train
743,waechtersauer-1856-09-27-a-i0010,lmarxen,impresso-newsagencies: FR,True,fr,train
744,waechtersauer-1858-11-10-a-i0001,mduring,impresso-newsagencies: DE,True,de,train
745,waechtersauer-1858-11-10-a-i0001,lmarxen,impresso-newsagencies: FR,True,fr,train
746,waechtersauer-1862-03-01-a-i0018,mduring,impresso-newsagencies: DE,True,de,train
747,waechtersauer-1862-03-01-a-i0018,lmarxen,impresso-newsagencies: FR,True,fr,train
748,waechtersauer-1862-12-09-a-i0014,mduring,impresso-newsagencies: DE,True,de,train
749,waechtersauer-1862-12-09-a-i0014,lmarxen,impresso-newsagencies: FR,True,fr,train
750,waechtersauer-1863-01-08-a-i0026,mduring,impresso-newsagencies: DE,True,de,test
751,waechtersauer-1863-01-08-a-i0026,lmarxen,impresso-newsagencies: FR,True,fr,test
752,waechtersauer-1863-03-15-a-i0019,mduring,impresso-newsagencies: DE,True,de,train
753,waechtersauer-1863-03-15-a-i0019,lmarxen,impresso-newsagencies: FR,True,fr,train
754,waechtersauer-1864-01-17-a-i0020,mduring,impresso-newsagencies: DE,True,de,train
755,waechtersauer-1864-01-17-a-i0020,lmarxen,impresso-newsagencies: FR,True,fr,train
756,waechtersauer-1864-04-21-a-i0008,mduring,impresso-newsagencies: DE,True,de,train
757,waechtersauer-1864-04-21-a-i0008,lmarxen,impresso-newsagencies: FR,True,fr,train
758,waechtersauer-1864-07-26-a-i0005,mduring,impresso-newsagencies: DE,True,de,train
759,waechtersauer-1864-07-26-a-i0005,lmarxen,impresso-newsagencies: FR,True,fr,train
760,waechtersauer-1864-12-15-a-i0018,mduring,impresso-newsagencies: DE,True,de,train
761,waechtersauer-1864-12-15-a-i0018,lmarxen,impresso-newsagencies: FR,True,fr,train
762,waechtersauer-1865-12-31-a-i0020,mduring,impresso-newsagencies: DE,True,de,train
763,waechtersauer-1865-12-31-a-i0020,lmarxen,impresso-newsagencies: FR,True,fr,train
764,waechtersauer-1866-02-04-a-i0015,mduring,impresso-newsagencies: DE,True,de,train
765,waechtersauer-1866-02-04-a-i0015,lmarxen,impresso-newsagencies: FR,True,fr,train
766,waechtersauer-1851-12-03-a-i0013,mduring,impresso-newsagencies: DE,True,de,train
767,waechtersauer-1851-12-03-a-i0013,lmarxen,impresso-newsagencies: FR,True,fr,train
768,waechtersauer-1856-07-09-a-i0017,mduring,impresso-newsagencies: DE,True,de,test
769,waechtersauer-1856-07-09-a-i0017,lmarxen,impresso-newsagencies: FR,True,fr,test
770,waechtersauer-1859-10-22-a-i0040,mduring,impresso-newsagencies: DE,True,de,train
771,waechtersauer-1859-10-22-a-i0040,lmarxen,impresso-newsagencies: FR,True,fr,train
772,CDV-1844-01-10-a-i0007,lmarxen,impresso-newsagencies: FR,True,fr,train
773,CDV-1844-04-17-a-i0009,lmarxen,impresso-newsagencies: FR,True,fr,test
774,CDV-1844-06-26-a-i0002,lmarxen,impresso-newsagencies: FR,True,fr,train
775,CDV-1850-02-02-a-i0005,lmarxen,impresso-newsagencies: FR,True,fr,train
776,CDV-1856-10-18-a-i0003,lmarxen,impresso-newsagencies: FR,True,fr,train
777,EXP-1844-11-07-a-i0019,mehrmann,impresso-newsagencies: FR,True,fr,train
778,EXP-1845-06-12-a-i0014,mehrmann,impresso-newsagencies: FR,True,fr,train
779,EXP-1848-07-13-a-i0004,mehrmann,impresso-newsagencies: FR,True,fr,train
780,EXP-1848-07-20-a-i0003,mehrmann,impresso-newsagencies: FR,True,fr,test
781,EXP-1849-02-22-a-i0007,mehrmann,impresso-newsagencies: FR,True,fr,dev
782,EXP-1850-01-31-a-i0011,mehrmann,impresso-newsagencies: FR,True,fr,train
783,EXP-1855-10-13-a-i0006,mehrmann,impresso-newsagencies: FR,True,fr,test
784,EXP-1862-08-16-a-i0014,mehrmann,impresso-newsagencies: FR,True,fr,dev
785,EXP-1863-08-26-a-i0018,mehrmann,impresso-newsagencies: FR,True,fr,train
786,EXP-1865-01-04-a-i0001,mehrmann,impresso-newsagencies: FR,True,fr,train
787,EXP-1871-10-14-a-i0037,mehrmann,impresso-newsagencies: FR,True,fr,test
788,EXP-1873-12-10-a-i0018,mehrmann,impresso-newsagencies: FR,True,fr,test
789,EXP-1880-10-16-a-i0094,mehrmann,impresso-newsagencies: FR,True,fr,train
790,EXP-1881-03-26-a-i0043,mehrmann,impresso-newsagencies: FR,True,fr,train
791,EXP-1882-02-14-a-i0025,mehrmann,impresso-newsagencies: FR,True,fr,train
792,EXP-1882-11-28-a-i0022,mehrmann,impresso-newsagencies: FR,True,fr,train
793,EXP-1886-08-26-a-i0056,mehrmann,impresso-newsagencies: FR,True,fr,train
794,EXP-1887-03-12-a-i0014,mehrmann,impresso-newsagencies: FR,True,fr,train
795,EXP-1887-10-15-a-i0017,mehrmann,impresso-newsagencies: FR,True,fr,train
796,EXP-1889-01-23-a-i0023,mehrmann,impresso-newsagencies: FR,True,fr,train
797,EXP-1893-04-13-a-i0030,mehrmann,impresso-newsagencies: FR,True,fr,train
798,EXP-1893-06-09-a-i0043,mehrmann,impresso-newsagencies: FR,True,fr,train
799,EXP-1895-04-19-a-i0030,mehrmann,impresso-newsagencies: FR,True,fr,dev
800,EXP-1895-09-21-a-i0020,mehrmann,impresso-newsagencies: FR,True,fr,train
801,EXP-1896-01-18-a-i0004,mehrmann,impresso-newsagencies: FR,True,fr,train
802,EXP-1897-02-10-a-i0037,mehrmann,impresso-newsagencies: FR,True,fr,train
803,EXP-1897-12-30-a-i0053,mehrmann,impresso-newsagencies: FR,True,fr,train
804,EXP-1899-07-11-a-i0014,mehrmann,impresso-newsagencies: FR,True,fr,train
805,EXP-1900-05-23-a-i0016,mehrmann,impresso-newsagencies: FR,True,fr,train
806,EXP-1902-02-17-a-i0020,mehrmann,impresso-newsagencies: FR,True,fr,dev
807,EXP-1903-12-03-a-i0072,mehrmann,impresso-newsagencies: FR,True,fr,train
808,EXP-1905-04-06-a-i0028,mehrmann,impresso-newsagencies: FR,True,fr,dev
809,EXP-1908-10-20-a-i0003,mehrmann,impresso-newsagencies: FR,True,fr,train
810,EXP-1908-10-31-a-i0143,mehrmann,impresso-newsagencies: FR,True,fr,train
811,EXP-1909-02-18-a-i0095,mehrmann,impresso-newsagencies: FR,True,fr,train
812,EXP-1909-03-27-a-i0029,mehrmann,impresso-newsagencies: FR,True,fr,train
813,EXP-1914-11-26-a-i0058,mehrmann,impresso-newsagencies: FR,True,fr,train
814,EXP-1915-03-03-a-i0038,mehrmann,impresso-newsagencies: FR,True,fr,train
815,EXP-1915-07-08-a-i0059,mehrmann,impresso-newsagencies: FR,True,fr,train
816,EXP-1915-11-19-a-i0097,mehrmann,impresso-newsagencies: FR,True,fr,test
817,EXP-1915-11-22-a-i0054,mehrmann,impresso-newsagencies: FR,True,fr,train
818,EXP-1916-01-29-a-i0095,mehrmann,impresso-newsagencies: FR,True,fr,train
819,EXP-1916-02-15-a-i0092,mehrmann,impresso-newsagencies: FR,True,fr,train
820,EXP-1916-06-02-a-i0071,mehrmann,impresso-newsagencies: FR,True,fr,train
821,EXP-1917-05-11-a-i0037,mehrmann,impresso-newsagencies: FR,True,fr,train
822,EXP-1917-09-05-a-i0051,mehrmann,impresso-newsagencies: FR,True,fr,train
823,EXP-1918-03-21-a-i0103,mehrmann,impresso-newsagencies: FR,True,fr,train
824,EXP-1918-06-06-a-i0073,mehrmann,impresso-newsagencies: FR,True,fr,dev
825,EXP-1918-09-16-a-i0067,mehrmann,impresso-newsagencies: FR,True,fr,train
826,EXP-1919-05-20-a-i0039,mehrmann,impresso-newsagencies: FR,True,fr,train
827,EXP-1920-08-09-a-i0062,mehrmann,impresso-newsagencies: FR,True,fr,train
828,EXP-1921-01-04-a-i0047,mehrmann,impresso-newsagencies: FR,True,fr,train
829,EXP-1921-03-09-a-i0009,mehrmann,impresso-newsagencies: FR,True,fr,dev
830,EXP-1922-04-20-a-i0088,mehrmann,impresso-newsagencies: FR,True,fr,train
831,EXP-1923-02-01-a-i0085,mehrmann,impresso-newsagencies: FR,True,fr,train
832,EXP-1923-02-14-a-i0062,mehrmann,impresso-newsagencies: FR,True,fr,train
833,EXP-1923-03-09-a-i0087,mehrmann,impresso-newsagencies: FR,True,fr,train
834,EXP-1924-03-27-a-i0077,mehrmann,impresso-newsagencies: FR,True,fr,train
835,EXP-1925-05-15-a-i0089,mehrmann,impresso-newsagencies: FR,True,fr,train
836,EXP-1925-08-15-a-i0073,mehrmann,impresso-newsagencies: FR,True,fr,dev
837,EXP-1926-04-03-a-i0142,mehrmann,impresso-newsagencies: FR,True,fr,train
838,EXP-1926-10-09-a-i0174,mehrmann,impresso-newsagencies: FR,True,fr,dev
839,EXP-1927-11-25-a-i0098,mehrmann,impresso-newsagencies: FR,True,fr,dev
840,EXP-1927-12-08-a-i0088,mehrmann,impresso-newsagencies: FR,True,fr,train
841,EXP-1928-05-15-a-i0009,mehrmann,impresso-newsagencies: FR,True,fr,train
842,EXP-1928-06-20-a-i0016,mehrmann,impresso-newsagencies: FR,True,fr,test
843,EXP-1929-04-08-a-i0018,mehrmann,impresso-newsagencies: FR,True,fr,train
844,EXP-1930-08-07-a-i0091,mehrmann,impresso-newsagencies: FR,True,fr,test
845,EXP-1930-08-22-a-i0103,mehrmann,impresso-newsagencies: FR,True,fr,train
846,EXP-1930-10-20-a-i0073,mehrmann,impresso-newsagencies: FR,True,fr,train
847,EXP-1931-03-27-a-i0008,mehrmann,impresso-newsagencies: FR,True,fr,train
848,EXP-1931-05-29-a-i0016,mehrmann,impresso-newsagencies: FR,True,fr,train
849,EXP-1931-07-03-a-i0082,mehrmann,impresso-newsagencies: FR,True,fr,train
850,EXP-1931-08-29-a-i0099,mehrmann,impresso-newsagencies: FR,True,fr,test
851,EXP-1931-12-14-a-i0008,mehrmann,impresso-newsagencies: FR,True,fr,train
852,EXP-1932-03-07-a-i0070,mehrmann,impresso-newsagencies: FR,True,fr,train
853,EXP-1933-08-14-a-i0081,mehrmann,impresso-newsagencies: FR,True,fr,train
854,EXP-1933-09-21-a-i0007,mehrmann,impresso-newsagencies: FR,True,fr,test
855,EXP-1933-11-17-a-i0096,mehrmann,impresso-newsagencies: FR,True,fr,train
856,EXP-1935-06-01-a-i0147,mehrmann,impresso-newsagencies: FR,True,fr,train
857,EXP-1935-06-21-a-i0102,mehrmann,impresso-newsagencies: FR,True,fr,train
858,EXP-1936-02-27-a-i0060,mehrmann,impresso-newsagencies: FR,True,fr,train
859,EXP-1937-05-29-a-i0118,mehrmann,impresso-newsagencies: FR,True,fr,train
860,EXP-1937-06-22-a-i0096,mehrmann,impresso-newsagencies: FR,True,fr,train
861,EXP-1937-06-24-a-i0005,mehrmann,impresso-newsagencies: FR,True,fr,train
862,EXP-1938-03-15-a-i0108,mehrmann,impresso-newsagencies: FR,True,fr,train
863,EXP-1941-10-24-a-i0003,mehrmann,impresso-newsagencies: FR,True,fr,train
864,EXP-1942-06-06-a-i0094,mehrmann,impresso-newsagencies: FR,True,fr,train
865,EXP-1942-08-08-a-i0094,mehrmann,impresso-newsagencies: FR,True,fr,train
866,EXP-1943-01-15-a-i0065,mehrmann,impresso-newsagencies: FR,True,fr,train
867,EXP-1944-05-24-a-i0002,mehrmann,impresso-newsagencies: FR,True,fr,dev
868,EXP-1946-07-29-a-i0099,mehrmann,impresso-newsagencies: FR,True,fr,train
869,EXP-1946-08-20-a-i0084,mehrmann,impresso-newsagencies: FR,True,fr,train
870,EXP-1947-05-17-a-i0211,mehrmann,impresso-newsagencies: FR,True,fr,train
871,EXP-1948-11-17-a-i0013,mehrmann,impresso-newsagencies: FR,True,fr,train
872,EXP-1950-06-09-a-i0009,mehrmann,impresso-newsagencies: FR,True,fr,train
873,EXP-1951-06-08-a-i0003,mehrmann,impresso-newsagencies: FR,True,fr,train
874,EXP-1954-06-30-a-i0007,mehrmann,impresso-newsagencies: FR,True,fr,train
875,EXP-1955-03-30-a-i0176,mehrmann,impresso-newsagencies: FR,True,fr,dev
876,EXP-1956-05-07-a-i0124,mehrmann,impresso-newsagencies: FR,True,fr,train
877,EXP-1958-08-08-a-i0199,mehrmann,impresso-newsagencies: FR,True,fr,train
878,EXP-1959-06-10-a-i0208,mehrmann,impresso-newsagencies: FR,True,fr,dev
879,EXP-1960-07-07-a-i0271,mehrmann,impresso-newsagencies: FR,True,fr,test
880,EXP-1961-03-21-a-i0271,mehrmann,impresso-newsagencies: FR,True,fr,train
881,EXP-1961-08-16-a-i0002,mehrmann,impresso-newsagencies: FR,True,fr,train
882,EXP-1961-12-15-a-i0390,mehrmann,impresso-newsagencies: FR,True,fr,test
883,EXP-1962-05-03-a-i0002,mehrmann,impresso-newsagencies: FR,True,fr,train
884,EXP-1962-07-30-a-i0008,mehrmann,impresso-newsagencies: FR,True,fr,train
885,EXP-1962-10-20-a-i0346,mehrmann,impresso-newsagencies: FR,True,fr,train
886,EXP-1963-05-21-a-i0316,mehrmann,impresso-newsagencies: FR,True,fr,train
887,EXP-1964-12-14-a-i0351,mehrmann,impresso-newsagencies: FR,True,fr,train
888,EXP-1965-08-05-a-i0271,mehrmann,impresso-newsagencies: FR,True,fr,train
889,EXP-1966-01-25-a-i0355,mehrmann,impresso-newsagencies: FR,True,fr,train
890,EXP-1966-09-30-a-i0473,mehrmann,impresso-newsagencies: FR,True,fr,train
891,EXP-1966-10-20-a-i0471,mehrmann,impresso-newsagencies: FR,True,fr,train
892,EXP-1967-05-01-a-i0325,mehrmann,impresso-newsagencies: FR,True,fr,train
893,EXP-1968-05-11-a-i0004,mehrmann,impresso-newsagencies: FR,True,fr,train
894,EXP-1968-10-26-a-i0536,mehrmann,impresso-newsagencies: FR,True,fr,train
895,EXP-1968-11-04-a-i0383,mehrmann,impresso-newsagencies: FR,True,fr,train
896,EXP-1968-12-21-a-i0001,mehrmann,impresso-newsagencies: FR,True,fr,test
897,EXP-1969-02-13-a-i0007,mehrmann,impresso-newsagencies: FR,True,fr,train
898,EXP-1969-06-03-a-i0412,mehrmann,impresso-newsagencies: FR,True,fr,train
899,EXP-1969-07-03-a-i0447,mehrmann,impresso-newsagencies: FR,True,fr,test
900,EXP-1970-09-03-a-i0456,mehrmann,impresso-newsagencies: FR,True,fr,train
901,EXP-1970-09-25-a-i0540,mehrmann,impresso-newsagencies: FR,True,fr,train
902,EXP-1972-03-24-a-i0330,mehrmann,impresso-newsagencies: FR,True,fr,train
903,EXP-1972-07-12-a-i0317,mehrmann,impresso-newsagencies: FR,True,fr,train
904,EXP-1972-07-13-a-i0191,mehrmann,impresso-newsagencies: FR,True,fr,train
905,EXP-1973-12-11-a-i0374,mehrmann,impresso-newsagencies: FR,True,fr,test
906,EXP-1974-02-01-a-i0251,mehrmann,impresso-newsagencies: FR,True,fr,train
907,EXP-1974-09-25-a-i0408,mehrmann,impresso-newsagencies: FR,True,fr,dev
908,EXP-1975-02-20-a-i0337,mehrmann,impresso-newsagencies: FR,True,fr,train
909,EXP-1976-01-16-a-i0221,mehrmann,impresso-newsagencies: FR,True,fr,train
910,EXP-1976-04-06-a-i0371,mehrmann,impresso-newsagencies: FR,True,fr,dev
911,EXP-1976-05-31-a-i0116,mehrmann,impresso-newsagencies: FR,True,fr,train
912,EXP-1976-07-05-a-i0201,mehrmann,impresso-newsagencies: FR,True,fr,train
913,EXP-1977-04-05-a-i0262,mehrmann,impresso-newsagencies: FR,True,fr,train
914,EXP-1977-09-13-a-i0189,mehrmann,impresso-newsagencies: FR,True,fr,train
915,EXP-1978-04-29-a-i0270,mehrmann,impresso-newsagencies: FR,True,fr,train
916,EXP-1978-08-03-a-i0295,mehrmann,impresso-newsagencies: FR,True,fr,train
917,EXP-1978-08-18-a-i0406,mehrmann,impresso-newsagencies: FR,True,fr,train
918,EXP-1978-08-26-a-i0357,mehrmann,impresso-newsagencies: FR,True,fr,train
919,EXP-1980-04-18-a-i0512,mehrmann,impresso-newsagencies: FR,True,fr,train
920,EXP-1980-05-20-a-i0452,mehrmann,impresso-newsagencies: FR,True,fr,train
921,EXP-1980-06-23-a-i0353,mehrmann,impresso-newsagencies: FR,True,fr,dev
922,EXP-1980-10-30-a-i0215,mehrmann,impresso-newsagencies: FR,True,fr,train
923,EXP-1980-11-10-a-i0329,mehrmann,impresso-newsagencies: FR,True,fr,dev
924,EXP-1981-10-01-a-i0395,mehrmann,impresso-newsagencies: FR,True,fr,train
925,EXP-1981-10-12-a-i0006,mehrmann,impresso-newsagencies: FR,True,fr,train
926,EXP-1981-11-06-a-i0198,mehrmann,impresso-newsagencies: FR,True,fr,train
927,EXP-1981-11-10-a-i0295,mehrmann,impresso-newsagencies: FR,True,fr,train
928,EXP-1982-07-03-a-i0472,mehrmann,impresso-newsagencies: FR,True,fr,train
929,EXP-1983-06-02-a-i0373,mehrmann,impresso-newsagencies: FR,True,fr,train
930,EXP-1984-03-23-a-i0385,mehrmann,impresso-newsagencies: FR,True,fr,test
931,EXP-1985-01-21-a-i0285,mehrmann,impresso-newsagencies: FR,True,fr,train
932,EXP-1986-11-17-a-i0311,mehrmann,impresso-newsagencies: FR,True,fr,train
933,EXP-1988-01-25-a-i0403,mehrmann,impresso-newsagencies: FR,True,fr,train
934,EXP-1988-04-12-a-i0386,mehrmann,impresso-newsagencies: FR,True,fr,train
935,EXP-1988-06-18-a-i0334,mehrmann,impresso-newsagencies: FR,True,fr,test
