,Document ID,Corpus,Annotator,Inception Project,Finished Annotation,split
629,EXP-1980-05-20-a-i0452,fr,mehrmann,impresso-newsagencies: FR,True,train
630,EXP-1980-06-23-a-i0353,fr,mehrmann,impresso-newsagencies: FR,True,dev
631,EXP-1980-10-30-a-i0215,fr,mehrmann,impresso-newsagencies: FR,True,train
632,EXP-1980-11-10-a-i0329,fr,mehrmann,impresso-newsagencies: FR,True,dev
633,EXP-1981-10-01-a-i0395,fr,mehrmann,impresso-newsagencies: FR,True,train
634,EXP-1981-10-12-a-i0006,fr,mehrmann,impresso-newsagencies: FR,True,train
635,EXP-1981-11-06-a-i0198,fr,mehrmann,impresso-newsagencies: FR,True,train
636,EXP-1981-11-10-a-i0295,fr,mehrmann,impresso-newsagencies: FR,True,train
637,EXP-1982-07-03-a-i0472,fr,mehrmann,impresso-newsagencies: FR,True,train
638,EXP-1983-06-02-a-i0373,fr,mehrmann,impresso-newsagencies: FR,True,train
639,EXP-1984-03-23-a-i0385,fr,mehrmann,impresso-newsagencies: FR,True,test
640,EXP-1985-01-21-a-i0285,fr,mehrmann,impresso-newsagencies: FR,True,train
641,EXP-1986-11-17-a-i0311,fr,mehrmann,impresso-newsagencies: FR,True,train
642,EXP-1988-01-25-a-i0403,fr,mehrmann,impresso-newsagencies: FR,True,train
643,EXP-1988-04-12-a-i0386,fr,mehrmann,impresso-newsagencies: FR,True,train
644,EXP-1988-06-18-a-i0334,fr,mehrmann,impresso-newsagencies: FR,True,test
645,EXP-1988-09-16-a-i0240,fr,mehrmann,impresso-newsagencies: FR,True,train
646,EXP-1989-02-02-a-i0315,fr,mehrmann,impresso-newsagencies: FR,True,dev
647,EXP-1989-07-28-a-i0314,fr,mehrmann,impresso-newsagencies: FR,True,train
648,EXP-1990-04-17-a-i0465,fr,mehrmann,impresso-newsagencies: FR,True,train
649,EXP-1990-10-22-a-i0336,fr,mehrmann,impresso-newsagencies: FR,True,train
650,EXP-1991-04-23-a-i0059,fr,mehrmann,impresso-newsagencies: FR,True,train
651,EXP-1991-04-24-a-i0064,fr,mehrmann,impresso-newsagencies: FR,True,train
652,EXP-1992-02-01-a-i0046,fr,mehrmann,impresso-newsagencies: FR,True,train
653,EXP-1994-06-16-a-i0020,fr,mehrmann,impresso-newsagencies: FR,True,train
654,EXP-1995-01-15-a-i0072,fr,mehrmann,impresso-newsagencies: FR,True,train
655,EXP-1995-01-19-a-i0053,fr,mehrmann,impresso-newsagencies: FR,True,train
656,EXP-1995-06-26-a-i0336,fr,mehrmann,impresso-newsagencies: FR,True,train
657,EXP-1996-06-08-a-i0040,fr,mehrmann,impresso-newsagencies: FR,True,train
658,EXP-1996-08-26-a-i0082,fr,mehrmann,impresso-newsagencies: FR,True,train
659,EXP-1997-12-11-a-i0145,fr,mehrmann,impresso-newsagencies: FR,True,train
660,EXP-1998-01-10-a-i0141,fr,mehrmann,impresso-newsagencies: FR,True,train
661,EXP-1998-03-02-a-i0147,fr,mehrmann,impresso-newsagencies: FR,True,train
662,EXP-1998-05-04-a-i0164,fr,mehrmann,impresso-newsagencies: FR,True,train
663,EXP-1998-05-19-a-i0136,fr,mehrmann,impresso-newsagencies: FR,True,test
664,EXP-1999-04-24-a-i0161,fr,mehrmann,impresso-newsagencies: FR,True,train
665,EXP-1999-06-03-a-i0122,fr,mehrmann,impresso-newsagencies: FR,True,dev
666,EXP-1999-12-16-a-i0110,fr,mehrmann,impresso-newsagencies: FR,True,train
667,GAV-1855-11-04-a-i0016,fr,lmarxen,impresso-newsagencies: FR,True,train
668,GAV-1860-01-26-a-i0019,fr,lmarxen,impresso-newsagencies: FR,True,train
669,GAV-1862-11-30-a-i0017,fr,lmarxen,impresso-newsagencies: FR,True,train
670,GAV-1870-09-28-a-i0003,fr,lmarxen,impresso-newsagencies: FR,True,train
671,GAV-1877-11-25-a-i0019,fr,lmarxen,impresso-newsagencies: FR,True,dev
672,GAV-1882-09-02-a-i0012,fr,lmarxen,impresso-newsagencies: FR,True,dev
673,GAV-1883-09-22-a-i0033,fr,lmarxen,impresso-newsagencies: FR,True,train
674,GDL-1840-06-16-a-i0014,fr,lmarxen,impresso-newsagencies: FR,True,test
675,GDL-1841-09-28-a-i0002,fr,lmarxen,impresso-newsagencies: FR,True,dev
676,GDL-1844-09-24-a-i0016,fr,lmarxen,impresso-newsagencies: FR,True,dev
677,GDL-1846-08-25-a-i0022,fr,lmarxen,impresso-newsagencies: FR,True,train
678,GDL-1846-10-02-a-i0009,fr,lmarxen,impresso-newsagencies: FR,True,train
679,GDL-1846-10-02-a-i0011,fr,lmarxen,impresso-newsagencies: FR,True,train
680,GDL-1853-12-06-a-i0015,fr,lmarxen,impresso-newsagencies: FR,True,train
681,GDL-1855-03-29-a-i0009,fr,lmarxen,impresso-newsagencies: FR,True,train
682,GDL-1856-12-23-a-i0002,fr,lmarxen,impresso-newsagencies: FR,True,dev
683,GDL-1857-03-10-a-i0012,fr,lmarxen,impresso-newsagencies: FR,True,train
684,GDL-1859-04-25-a-i0002,fr,lmarxen,impresso-newsagencies: FR,True,train
685,GDL-1860-06-02-a-i0035,fr,lmarxen,impresso-newsagencies: FR,True,train
686,GDL-1863-03-24-a-i0009,fr,lmarxen,impresso-newsagencies: FR,True,train
687,GDL-1866-06-21-a-i0011,fr,lmarxen,impresso-newsagencies: FR,True,dev
688,GDL-1870-04-30-a-i0010,fr,lmarxen,impresso-newsagencies: FR,True,train
689,GDL-1871-10-27-a-i0046,fr,lmarxen,impresso-newsagencies: FR,True,train
690,GDL-1873-10-15-a-i0026,fr,lmarxen,impresso-newsagencies: FR,True,train
691,GDL-1874-01-08-a-i0011,fr,lmarxen,impresso-newsagencies: FR,True,train
692,GDL-1877-05-15-a-i0013,fr,lmarxen,impresso-newsagencies: FR,True,test
693,GDL-1877-07-19-a-i0010,fr,lmarxen,impresso-newsagencies: FR,True,train
694,GDL-1880-05-25-a-i0012,fr,lmarxen,impresso-newsagencies: FR,True,train
695,GDL-1880-08-12-a-i0016,fr,lmarxen,impresso-newsagencies: FR,True,train
696,GDL-1880-09-30-a-i0003,fr,lmarxen,impresso-newsagencies: FR,True,train
697,GDL-1882-02-15-a-i0016,fr,lmarxen,impresso-newsagencies: FR,True,train
698,GDL-1883-02-01-a-i0009,fr,lmarxen,impresso-newsagencies: FR,True,train
699,GDL-1884-05-02-a-i0035,fr,lmarxen,impresso-newsagencies: FR,True,train
700,GDL-1887-01-08-a-i0003,fr,lmarxen,impresso-newsagencies: FR,True,train
701,GDL-1888-04-04-a-i0001,fr,lmarxen,impresso-newsagencies: FR,True,train
702,GDL-1889-07-18-a-i0009,fr,lmarxen,impresso-newsagencies: FR,True,test
703,GDL-1889-08-12-a-i0013,fr,lmarxen,impresso-newsagencies: FR,True,train
704,GDL-1891-09-23-a-i0009,fr,lmarxen,impresso-newsagencies: FR,True,dev
705,GDL-1891-12-29-a-i0022,fr,lmarxen,impresso-newsagencies: FR,True,train
706,GDL-1892-12-13-a-i0022,fr,lmarxen,impresso-newsagencies: FR,True,train
707,GDL-1894-03-01-a-i0010,fr,lmarxen,impresso-newsagencies: FR,True,test
708,GDL-1894-06-18-a-i0003,fr,lmarxen,impresso-newsagencies: FR,True,dev
709,GDL-1899-04-22-a-i0016,fr,lmarxen,impresso-newsagencies: FR,True,train
710,GDL-1899-09-29-a-i0017,fr,lmarxen,impresso-newsagencies: FR,True,train
711,GDL-1900-04-19-a-i0027,fr,lmarxen,impresso-newsagencies: FR,True,train
712,GDL-1901-09-06-a-i0090,fr,lmarxen,impresso-newsagencies: FR,True,dev
713,GDL-1902-12-01-a-i0011,fr,lmarxen,impresso-newsagencies: FR,True,train
714,GDL-1903-07-18-a-i0025,fr,lmarxen,impresso-newsagencies: FR,True,train
715,GDL-1905-01-04-a-i0014,fr,lmarxen,impresso-newsagencies: FR,True,dev
716,GDL-1907-06-12-a-i0023,fr,lmarxen,impresso-newsagencies: FR,True,train
717,GDL-1908-04-18-a-i0066,fr,lmarxen,impresso-newsagencies: FR,True,train
718,GDL-1908-12-22-a-i0026,fr,lmarxen,impresso-newsagencies: FR,True,train
719,GDL-1909-03-25-a-i0064,fr,lmarxen,impresso-newsagencies: FR,True,train
720,GDL-1910-05-03-a-i0058,fr,lmarxen,impresso-newsagencies: FR,True,train
721,GDL-1911-05-09-a-i0004,fr,lmarxen,impresso-newsagencies: FR,True,train
722,GDL-1913-12-03-a-i0054,fr,lmarxen,impresso-newsagencies: FR,True,train
723,GDL-1914-08-11-a-i0013,fr,lmarxen,impresso-newsagencies: FR,True,train
724,GDL-1915-03-20-a-i0005,fr,lmarxen,impresso-newsagencies: FR,True,dev
725,GDL-1916-08-09-a-i0019,fr,lmarxen,impresso-newsagencies: FR,True,train
726,GDL-1916-11-25-a-i0025,fr,lmarxen,impresso-newsagencies: FR,True,train
727,GDL-1917-01-17-a-i0003,fr,lmarxen,impresso-newsagencies: FR,True,train
728,GDL-1917-06-24-a-i0019,fr,lmarxen,impresso-newsagencies: FR,True,train
729,GDL-1917-08-05-a-i0091,fr,lmarxen,impresso-newsagencies: FR,True,train
730,GDL-1918-01-06-a-i0006,fr,lmarxen,impresso-newsagencies: FR,True,train
731,GDL-1918-03-28-a-i0102,fr,lmarxen,impresso-newsagencies: FR,True,dev
732,GDL-1919-05-05-a-i0085,fr,lmarxen,impresso-newsagencies: FR,True,train
733,GDL-1919-12-13-a-i0016,fr,lmarxen,impresso-newsagencies: FR,True,train
734,GDL-1920-04-15-a-i0018,fr,lmarxen,impresso-newsagencies: FR,True,train
735,GDL-1922-01-06-a-i0002,fr,lmarxen,impresso-newsagencies: FR,True,train
736,GDL-1923-03-11-a-i0012,fr,lmarxen,impresso-newsagencies: FR,True,train
737,GDL-1923-06-06-a-i0076,fr,lmarxen,impresso-newsagencies: FR,True,train
738,GDL-1924-02-16-a-i0027,fr,lmarxen,impresso-newsagencies: FR,True,test
739,GDL-1928-03-16-a-i0097,fr,lmarxen,impresso-newsagencies: FR,True,test
740,GDL-1929-04-11-a-i0001,fr,lmarxen,impresso-newsagencies: FR,True,train
741,GDL-1930-02-24-a-i0068,fr,lmarxen,impresso-newsagencies: FR,True,train
742,GDL-1930-07-02-a-i0011,fr,lmarxen,impresso-newsagencies: FR,True,train
743,GDL-1933-11-22-a-i0015,fr,lmarxen,impresso-newsagencies: FR,True,train
744,GDL-1934-12-14-a-i0024,fr,lmarxen,impresso-newsagencies: FR,True,train
745,GDL-1935-05-04-a-i0081,fr,lmarxen,impresso-newsagencies: FR,True,train
746,GDL-1936-07-11-a-i0049,fr,lmarxen,impresso-newsagencies: FR,True,train
747,GDL-1937-10-12-a-i0115,fr,lmarxen,impresso-newsagencies: FR,True,train
748,GDL-1937-10-14-a-i0005,fr,lmarxen,impresso-newsagencies: FR,True,dev
749,GDL-1937-11-04-a-i0060,fr,lmarxen,impresso-newsagencies: FR,True,train
750,GDL-1938-01-05-a-i0083,fr,lmarxen,impresso-newsagencies: FR,True,test
751,GDL-1938-01-07-a-i0079,fr,lmarxen,impresso-newsagencies: FR,True,train
752,GDL-1938-04-01-a-i0011,fr,lmarxen,impresso-newsagencies: FR,True,dev
753,GDL-1938-06-25-a-i0083,fr,lmarxen,impresso-newsagencies: FR,True,train
754,GDL-1938-11-17-a-i0013,fr,lmarxen,impresso-newsagencies: FR,True,train
755,GDL-1938-12-27-a-i0044,fr,lmarxen,impresso-newsagencies: FR,True,dev
756,GDL-1939-03-28-a-i0095,fr,lmarxen,impresso-newsagencies: FR,True,test
757,GDL-1940-05-05-a-i0062,fr,lmarxen,impresso-newsagencies: FR,True,train
758,GDL-1940-07-19-a-i0091,fr,lmarxen,impresso-newsagencies: FR,True,train
759,GDL-1941-01-31-a-i0022,fr,lmarxen,impresso-newsagencies: FR,True,train
760,GDL-1942-02-25-a-i0101,fr,lmarxen,impresso-newsagencies: FR,True,train
761,GDL-1942-06-13-a-i0074,fr,lmarxen,impresso-newsagencies: FR,True,train
762,GDL-1943-05-28-a-i0070,fr,lmarxen,impresso-newsagencies: FR,True,train
763,GDL-1944-05-19-a-i0015,fr,lmarxen,impresso-newsagencies: FR,True,test
764,GDL-1944-11-07-a-i0079,fr,lmarxen,impresso-newsagencies: FR,True,train
765,GDL-1945-12-12-a-i0023,fr,lmarxen,impresso-newsagencies: FR,True,train
766,GDL-1946-03-04-a-i0114,fr,lmarxen,impresso-newsagencies: FR,True,train
767,GDL-1946-06-13-a-i0128,fr,lmarxen,impresso-newsagencies: FR,True,train
768,GDL-1946-06-17-a-i0093,fr,lmarxen,impresso-newsagencies: FR,True,test
769,GDL-1948-06-24-a-i0144,fr,lmarxen,impresso-newsagencies: FR,True,train
770,GDL-1952-04-17-a-i0126,fr,lmarxen,impresso-newsagencies: FR,True,train
771,GDL-1955-04-12-a-i0090,fr,lmarxen,impresso-newsagencies: FR,True,train
772,GDL-1955-05-02-a-i0095,fr,lmarxen,impresso-newsagencies: FR,True,train
773,GDL-1956-08-04-a-i0006,fr,lmarxen,impresso-newsagencies: FR,True,train
774,GDL-1956-09-15-a-i0117,fr,lmarxen,impresso-newsagencies: FR,True,dev
775,GDL-1957-02-25-a-i0119,fr,lmarxen,impresso-newsagencies: FR,True,train
776,GDL-1958-02-26-a-i0157,fr,lmarxen,impresso-newsagencies: FR,True,train
777,GDL-1960-02-13-a-i0313,fr,lmarxen,impresso-newsagencies: FR,True,train
778,GDL-1964-02-06-a-i0160,fr,lmarxen,impresso-newsagencies: FR,True,dev
779,GDL-1965-04-13-a-i0011,fr,lmarxen,impresso-newsagencies: FR,True,train
780,GDL-1965-08-06-a-i0005,fr,lmarxen,impresso-newsagencies: FR,True,train
781,GDL-1965-10-27-a-i0140,fr,lmarxen,impresso-newsagencies: FR,True,train
782,GDL-1965-12-20-a-i0125,fr,lmarxen,impresso-newsagencies: FR,True,train
783,GDL-1967-03-23-a-i0154,fr,lmarxen,impresso-newsagencies: FR,True,train
784,GDL-1968-09-17-a-i0130,fr,lmarxen,impresso-newsagencies: FR,True,train
785,GDL-1968-10-05-a-i0154,fr,lmarxen,impresso-newsagencies: FR,True,train
786,GDL-1969-01-17-a-i0116,fr,lmarxen,impresso-newsagencies: FR,True,train
787,GDL-1970-03-24-a-i0045,fr,lmarxen,impresso-newsagencies: FR,True,train
788,GDL-1970-04-13-a-i0081,fr,lmarxen,impresso-newsagencies: FR,True,train
789,GDL-1970-07-08-a-i0182,fr,lmarxen,impresso-newsagencies: FR,True,train
790,GDL-1970-08-05-a-i0126,fr,lmarxen,impresso-newsagencies: FR,True,train
791,GDL-1971-11-23-a-i0123,fr,lmarxen,impresso-newsagencies: FR,True,train
792,GDL-1974-01-09-a-i0147,fr,lmarxen,impresso-newsagencies: FR,True,train
793,GDL-1975-01-17-a-i0110,fr,lmarxen,impresso-newsagencies: FR,True,train
794,GDL-1975-05-15-a-i0081,fr,lmarxen,impresso-newsagencies: FR,True,train
795,GDL-1976-11-27-a-i0049,fr,lmarxen,impresso-newsagencies: FR,True,test
796,GDL-1977-01-17-a-i0050,fr,lmarxen,impresso-newsagencies: FR,True,train
797,GDL-1977-12-27-a-i0023,fr,lmarxen,impresso-newsagencies: FR,True,test
798,GDL-1978-12-02-a-i0099,fr,lmarxen,impresso-newsagencies: FR,True,dev
799,GDL-1979-03-01-a-i0140,fr,lmarxen,impresso-newsagencies: FR,True,dev
800,GDL-1979-12-06-a-i0194,fr,lmarxen,impresso-newsagencies: FR,True,train
801,GDL-1981-01-10-a-i0085,fr,lmarxen,impresso-newsagencies: FR,True,train
802,GDL-1981-11-09-a-i0018,fr,lmarxen,impresso-newsagencies: FR,True,train
803,GDL-1982-08-10-a-i0092,fr,lmarxen,impresso-newsagencies: FR,True,train
804,GDL-1982-12-21-a-i0101,fr,lmarxen,impresso-newsagencies: FR,True,train
805,GDL-1983-06-25-a-i0104,fr,lmarxen,impresso-newsagencies: FR,True,test
806,GDL-1983-08-27-a-i0095,fr,lmarxen,impresso-newsagencies: FR,True,train
807,GDL-1984-02-29-a-i0014,fr,lmarxen,impresso-newsagencies: FR,True,train
808,GDL-1984-07-17-a-i0019,fr,lmarxen,impresso-newsagencies: FR,True,train
809,GDL-1986-03-06-a-i0148,fr,lmarxen,impresso-newsagencies: FR,True,train
810,GDL-1987-09-25-a-i0157,fr,lmarxen,impresso-newsagencies: FR,True,dev
811,GDL-1987-11-09-a-i0129,fr,lmarxen,impresso-newsagencies: FR,True,dev
812,GDL-1987-11-16-a-i0040,fr,lmarxen,impresso-newsagencies: FR,True,train
813,GDL-1988-04-12-a-i0021,fr,lmarxen,impresso-newsagencies: FR,True,train
814,GDL-1988-11-08-a-i0086,fr,lmarxen,impresso-newsagencies: FR,True,train
815,GDL-1989-04-12-a-i0056,fr,lmarxen,impresso-newsagencies: FR,True,train
816,GDL-1989-04-17-a-i0171,fr,lmarxen,impresso-newsagencies: FR,True,train
817,GDL-1989-06-28-a-i0201,fr,lmarxen,impresso-newsagencies: FR,True,train
818,GDL-1990-08-07-a-i0018,fr,lmarxen,impresso-newsagencies: FR,True,train
819,GDL-1990-10-20-a-i0036,fr,lmarxen,impresso-newsagencies: FR,True,train
820,GDL-1991-08-21-a-i0101,fr,lmarxen,impresso-newsagencies: FR,True,train
821,GDL-1991-10-29-a-i0034,fr,lmarxen,impresso-newsagencies: FR,True,train
822,GDL-1992-02-14-a-i0109,fr,lmarxen,impresso-newsagencies: FR,True,train
823,GDL-1992-02-15-a-i0048,fr,lmarxen,impresso-newsagencies: FR,True,train
824,GDL-1996-06-26-a-i0188,fr,lmarxen,impresso-newsagencies: FR,True,dev
825,GDL-1996-08-24-a-i0105,fr,lmarxen,impresso-newsagencies: FR,True,train
826,GDL-1997-02-11-a-i0109,fr,lmarxen,impresso-newsagencies: FR,True,train
827,GDL-1997-03-12-a-i0163,fr,lmarxen,impresso-newsagencies: FR,True,train
828,GDL-1997-07-16-a-i0117,fr,lmarxen,impresso-newsagencies: FR,True,train
829,GDL-1997-08-25-a-i0062,fr,lmarxen,impresso-newsagencies: FR,True,train
830,GDL-1998-01-13-a-i0115,fr,lmarxen,impresso-newsagencies: FR,True,train
831,IMP-1885-02-28-a-i0047,fr,lmarxen,impresso-newsagencies: FR,True,train
832,IMP-1885-07-12-a-i0010,fr,lmarxen,impresso-newsagencies: FR,True,train
833,IMP-1885-09-13-a-i0013,fr,lmarxen,impresso-newsagencies: FR,True,test
834,IMP-1886-06-19-a-i0064,fr,lmarxen,impresso-newsagencies: FR,True,test
835,IMP-1889-01-20-a-i0068,fr,lmarxen,impresso-newsagencies: FR,True,train
836,IMP-1889-08-06-a-i0044,fr,lmarxen,impresso-newsagencies: FR,True,dev
837,IMP-1889-08-10-a-i0047,fr,lmarxen,impresso-newsagencies: FR,True,train
838,IMP-1890-08-01-a-i0027,fr,lmarxen,impresso-newsagencies: FR,True,test
839,IMP-1891-05-19-a-i0049,fr,lmarxen,impresso-newsagencies: FR,True,train
840,IMP-1892-01-07-a-i0051,fr,lmarxen,impresso-newsagencies: FR,True,test
841,IMP-1892-03-30-a-i0060,fr,lmarxen,impresso-newsagencies: FR,True,train
842,IMP-1892-08-31-a-i0051,fr,lmarxen,impresso-newsagencies: FR,True,train
843,IMP-1892-09-08-a-i0048,fr,lmarxen,impresso-newsagencies: FR,True,train
844,IMP-1892-12-03-a-i0077,fr,lmarxen,impresso-newsagencies: FR,True,test
845,IMP-1893-03-22-a-i0061,fr,lmarxen,impresso-newsagencies: FR,True,train
846,IMP-1895-05-18-a-i0037,fr,lmarxen,impresso-newsagencies: FR,True,train
847,IMP-1896-05-09-a-i0013,fr,lmarxen,impresso-newsagencies: FR,True,train
848,IMP-1896-09-06-a-i0035,fr,lmarxen,impresso-newsagencies: FR,True,train
849,IMP-1896-12-11-a-i0022,fr,lmarxen,impresso-newsagencies: FR,True,train
850,IMP-1897-05-04-a-i0050,fr,lmarxen,impresso-newsagencies: FR,True,train
851,IMP-1898-06-24-a-i0018,fr,lmarxen,impresso-newsagencies: FR,True,dev
852,IMP-1898-12-01-a-i0037,fr,lmarxen,impresso-newsagencies: FR,True,dev
853,IMP-1899-06-23-a-i0036,fr,lmarxen,impresso-newsagencies: FR,True,test
854,IMP-1899-08-08-a-i0003,fr,lmarxen,impresso-newsagencies: FR,True,train
855,IMP-1899-10-22-a-i0031,fr,lmarxen,impresso-newsagencies: FR,True,train
856,IMP-1899-11-14-a-i0033,fr,lmarxen,impresso-newsagencies: FR,True,train
857,IMP-1900-05-04-a-i0029,fr,lmarxen,impresso-newsagencies: FR,True,train
858,IMP-1900-05-06-a-i0090,fr,lmarxen,impresso-newsagencies: FR,True,train
859,IMP-1900-05-11-a-i0024,fr,lmarxen,impresso-newsagencies: FR,True,test
860,IMP-1900-11-04-a-i0035,fr,lmarxen,impresso-newsagencies: FR,True,train
861,IMP-1900-11-21-a-i0055,fr,lmarxen,impresso-newsagencies: FR,True,train
862,IMP-1901-03-16-a-i0026,fr,lmarxen,impresso-newsagencies: FR,True,train
863,IMP-1901-05-08-a-i0028,fr,lmarxen,impresso-newsagencies: FR,True,train
864,IMP-1902-05-24-a-i0055,fr,lmarxen,impresso-newsagencies: FR,True,train
865,IMP-1903-02-20-a-i0043,fr,lmarxen,impresso-newsagencies: FR,True,test
866,IMP-1903-09-24-a-i0012,fr,lmarxen,impresso-newsagencies: FR,True,test
867,IMP-1904-09-03-a-i0058,fr,lmarxen,impresso-newsagencies: FR,True,train
868,IMP-1905-02-10-a-i0068,fr,lmarxen,impresso-newsagencies: FR,True,train
869,IMP-1905-04-01-a-i0073,fr,lmarxen,impresso-newsagencies: FR,True,test
870,IMP-1905-07-23-a-i0102,fr,lmarxen,impresso-newsagencies: FR,True,dev
871,IMP-1905-11-22-a-i0076,fr,lmarxen,impresso-newsagencies: FR,True,train
872,IMP-1906-05-26-a-i0028,fr,lmarxen,impresso-newsagencies: FR,True,test
873,IMP-1907-03-05-a-i0032,fr,lmarxen,impresso-newsagencies: FR,True,train
874,IMP-1907-10-25-a-i0029,fr,lmarxen,impresso-newsagencies: FR,True,train
875,IMP-1908-04-12-a-i0072,fr,lmarxen,impresso-newsagencies: FR,True,train
876,IMP-1908-05-08-a-i0030,fr,lmarxen,impresso-newsagencies: FR,True,train
877,IMP-1908-08-07-a-i0024,fr,lmarxen,impresso-newsagencies: FR,True,dev
878,IMP-1911-10-03-a-i0095,fr,lmarxen,impresso-newsagencies: FR,True,train
879,IMP-1912-05-01-a-i0033,fr,lmarxen,impresso-newsagencies: FR,True,train
880,IMP-1913-07-18-a-i0030,fr,lmarxen,impresso-newsagencies: FR,True,test
881,IMP-1913-09-16-a-i0025,fr,lmarxen,impresso-newsagencies: FR,True,train
882,IMP-1915-03-15-a-i0034,fr,lmarxen,impresso-newsagencies: FR,True,test
883,IMP-1915-07-08-a-i0012,fr,lmarxen,impresso-newsagencies: FR,True,train
884,IMP-1915-10-12-a-i0011,fr,lmarxen,impresso-newsagencies: FR,True,test
885,IMP-1916-01-10-a-i0021,fr,lmarxen,impresso-newsagencies: FR,True,train
886,IMP-1916-11-11-a-i0060,fr,lmarxen,impresso-newsagencies: FR,True,train
887,IMP-1917-07-12-a-i0023,fr,lmarxen,impresso-newsagencies: FR,True,train
888,IMP-1919-05-30-a-i0025,fr,lmarxen,impresso-newsagencies: FR,True,train
889,IMP-1919-08-12-a-i0032,fr,lmarxen,impresso-newsagencies: FR,True,test
890,IMP-1920-02-03-a-i0054,fr,lmarxen,impresso-newsagencies: FR,True,train
891,IMP-1925-11-05-a-i0026,fr,lmarxen,impresso-newsagencies: FR,True,train
892,IMP-1930-06-23-a-i0078,fr,lmarxen,impresso-newsagencies: FR,True,train
893,IMP-1931-07-25-a-i0093,fr,lmarxen,impresso-newsagencies: FR,True,test
894,IMP-1936-12-02-a-i0033,fr,lmarxen,impresso-newsagencies: FR,True,train
895,IMP-1940-10-12-a-i0097,fr,lmarxen,impresso-newsagencies: FR,True,dev
896,IMP-1942-06-25-a-i0087,fr,lmarxen,impresso-newsagencies: FR,True,train
897,IMP-1942-09-11-a-i0121,fr,lmarxen,impresso-newsagencies: FR,True,train
898,IMP-1942-12-17-a-i0097,fr,lmarxen,impresso-newsagencies: FR,True,train
899,IMP-1944-02-16-a-i0111,fr,lmarxen,impresso-newsagencies: FR,True,dev
900,IMP-1944-09-12-a-i0081,fr,lmarxen,impresso-newsagencies: FR,True,train
901,IMP-1946-09-13-a-i0173,fr,lmarxen,impresso-newsagencies: FR,True,train
902,IMP-1947-04-30-a-i0070,fr,lmarxen,impresso-newsagencies: FR,True,train
903,IMP-1949-02-04-a-i0155,fr,lmarxen,impresso-newsagencies: FR,True,train
904,IMP-1950-11-28-a-i0108,fr,lmarxen,impresso-newsagencies: FR,True,train
905,IMP-1951-08-18-a-i0230,fr,lmarxen,impresso-newsagencies: FR,True,train
906,IMP-1952-06-24-a-i0159,fr,lmarxen,impresso-newsagencies: FR,True,test
907,IMP-1954-05-04-a-i0200,fr,lmarxen,impresso-newsagencies: FR,True,train
908,IMP-1955-01-18-a-i0157,fr,lmarxen,impresso-newsagencies: FR,True,train
909,IMP-1957-07-19-a-i0132,fr,lmarxen,impresso-newsagencies: FR,True,train
910,IMP-1957-07-20-a-i0030,fr,lmarxen,impresso-newsagencies: FR,True,train
911,IMP-1958-01-17-a-i0218,fr,lmarxen,impresso-newsagencies: FR,True,train
912,IMP-1958-01-25-a-i0091,fr,lmarxen,impresso-newsagencies: FR,True,train
913,IMP-1958-02-01-a-i0225,fr,lmarxen,impresso-newsagencies: FR,True,train
914,IMP-1958-12-16-a-i0179,fr,lmarxen,impresso-newsagencies: FR,True,train
915,IMP-1958-12-16-a-i0181,fr,lmarxen,impresso-newsagencies: FR,True,train
916,IMP-1959-03-07-a-i0263,fr,lmarxen,impresso-newsagencies: FR,True,train
917,IMP-1959-06-26-a-i0095,fr,lmarxen,impresso-newsagencies: FR,True,train
918,IMP-1959-09-12-a-i0224,fr,lmarxen,impresso-newsagencies: FR,True,test
919,IMP-1959-09-14-a-i0220,fr,lmarxen,impresso-newsagencies: FR,True,test
920,IMP-1959-10-03-a-i0288,fr,lmarxen,impresso-newsagencies: FR,True,train
921,IMP-1960-10-13-a-i0073,fr,lmarxen,impresso-newsagencies: FR,True,train
922,IMP-1961-10-23-a-i0045,fr,lmarxen,impresso-newsagencies: FR,True,test
923,IMP-1963-04-25-a-i0093,fr,lmarxen,impresso-newsagencies: FR,True,train
924,IMP-1963-05-15-a-i0002,fr,lmarxen,impresso-newsagencies: FR,True,dev
925,IMP-1963-08-09-a-i0106,fr,lmarxen,impresso-newsagencies: FR,True,dev
926,IMP-1964-02-10-a-i0172,fr,lmarxen,impresso-newsagencies: FR,True,train
927,IMP-1964-04-04-a-i0338,fr,lmarxen,impresso-newsagencies: FR,True,test
928,IMP-1964-08-27-a-i0268,fr,lmarxen,impresso-newsagencies: FR,True,train
929,IMP-1964-08-31-a-i0111,fr,lmarxen,impresso-newsagencies: FR,True,train
930,IMP-1964-09-30-a-i0071,fr,lmarxen,impresso-newsagencies: FR,True,train
931,IMP-1965-12-10-a-i0183,fr,lmarxen,impresso-newsagencies: FR,True,train
932,IMP-1966-01-04-a-i0194,fr,lmarxen,impresso-newsagencies: FR,True,test
933,IMP-1966-06-15-a-i0003,fr,lmarxen,impresso-newsagencies: FR,True,train
934,IMP-1966-08-30-a-i0242,fr,lmarxen,impresso-newsagencies: FR,True,train
935,IMP-1966-12-29-a-i0004,fr,lmarxen,impresso-newsagencies: FR,True,train
936,IMP-1967-02-13-a-i0262,fr,lmarxen,impresso-newsagencies: FR,True,train
937,IMP-1968-10-01-a-i0170,fr,lmarxen,impresso-newsagencies: FR,True,train
